id;name;geoid;geoname;value;datetime;Precio_energia_excedentaria
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;147.92;2023-03-18T05:00:00+01:00;98.8
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.91;2023-03-18T06:00:00+01:00;102.46
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;150.53;2023-03-18T07:00:00+01:00;104.31
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;146.52;2023-03-18T08:00:00+01:00;99.64
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;141.23;2023-03-18T09:00:00+01:00;96.95
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;124.5;2023-03-18T10:00:00+01:00;83.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;122.06;2023-03-18T11:00:00+01:00;83.01
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;122.44;2023-03-18T12:00:00+01:00;82.88
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;117.78;2023-03-18T13:00:00+01:00;79.22
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;123.88;2023-03-18T14:00:00+01:00;83.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;107.82;2023-03-18T15:00:00+01:00;68.96
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;116.57;2023-03-18T16:00:00+01:00;73.19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;140.28;2023-03-18T17:00:00+01:00;93.71
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;157.88;2023-03-18T18:00:00+01:00;112.04
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;171.89;2023-03-18T19:00:00+01:00;127.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;190.97;2023-03-18T20:00:00+01:00;142.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;178.01;2023-03-18T21:00:00+01:00;131.71
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;175.09;2023-03-18T22:00:00+01:00;128.82
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.09;2023-03-18T23:00:00+01:00;117.17
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;156.25;2023-03-19T00:00:00+01:00;108.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;154.22;2023-03-19T01:00:00+01:00;104.74
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.81;2023-03-19T02:00:00+01:00;98.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;151.28;2023-03-19T03:00:00+01:00;98.07
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;150.69;2023-03-19T04:00:00+01:00;97.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;155.38;2023-03-19T05:00:00+01:00;102.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;150.25;2023-03-19T06:00:00+01:00;98.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;150.78;2023-03-19T07:00:00+01:00;101.22
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;146.39;2023-03-19T08:00:00+01:00;98.15
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;113.57;2023-03-19T09:00:00+01:00;68.85
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;104;2023-03-19T10:00:00+01:00;63.99
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;102.21;2023-03-19T11:00:00+01:00;63.99
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;104.24;2023-03-19T12:00:00+01:00;65.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;107.59;2023-03-19T13:00:00+01:00;68.55
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;108.15;2023-03-19T14:00:00+01:00;68.55
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;86.39;2023-03-19T15:00:00+01:00;49
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;98.78;2023-03-19T16:00:00+01:00;57.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;111.71;2023-03-19T17:00:00+01:00;68.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.05;2023-03-19T18:00:00+01:00;102.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;201.24;2023-03-19T19:00:00+01:00;151.71
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;191.24;2023-03-19T20:00:00+01:00;143.74
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;180.96;2023-03-19T21:00:00+01:00;134.27
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;179.18;2023-03-19T22:00:00+01:00;131.9
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.54;2023-03-19T23:00:00+01:00;128.99
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;172.56;2023-03-20T00:00:00+01:00;121.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;165.11;2023-03-20T01:00:00+01:00;113.4
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;164.35;2023-03-20T02:00:00+01:00;111.57
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.47;2023-03-20T03:00:00+01:00;108.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.39;2023-03-20T04:00:00+01:00;108.8
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;168.32;2023-03-20T05:00:00+01:00;114.71
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;185.1;2023-03-20T06:00:00+01:00;134.4
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;195.35;2023-03-20T07:00:00+01:00;147.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;209.36;2023-03-20T08:00:00+01:00;138.63
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;188.83;2023-03-20T09:00:00+01:00;121.6
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;224.72;2023-03-20T10:00:00+01:00;113.35
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;213.79;2023-03-20T11:00:00+01:00;103.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;208.72;2023-03-20T12:00:00+01:00;99.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;208.08;2023-03-20T13:00:00+01:00;98.95
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;160.31;2023-03-20T14:00:00+01:00;96.19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.74;2023-03-20T15:00:00+01:00;97.67
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;175.86;2023-03-20T16:00:00+01:00;108.51
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;193.23;2023-03-20T17:00:00+01:00;123.69
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;246.47;2023-03-20T18:00:00+01:00;131.21
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;283.64;2023-03-20T19:00:00+01:00;164.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;268.01;2023-03-20T20:00:00+01:00;151.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;249.19;2023-03-20T21:00:00+01:00;134.28
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;196.26;2023-03-20T22:00:00+01:00;126.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;185.61;2023-03-20T23:00:00+01:00;115.82
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.55;2023-03-21T00:00:00+01:00;119.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;159.24;2023-03-21T01:00:00+01:00;110.64
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;159.91;2023-03-21T02:00:00+01:00;109.99
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;157.97;2023-03-21T03:00:00+01:00;107.05
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;159.28;2023-03-21T04:00:00+01:00;108.3
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.58;2023-03-21T05:00:00+01:00;116.04
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;175.95;2023-03-21T06:00:00+01:00;128.78
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;191.1;2023-03-21T07:00:00+01:00;144.51
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;205.22;2023-03-21T08:00:00+01:00;136.97
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;190.75;2023-03-21T09:00:00+01:00;126.18
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;222.01;2023-03-21T10:00:00+01:00;114.11
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;213.04;2023-03-21T11:00:00+01:00;105.97
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;208.51;2023-03-21T12:00:00+01:00;101.45
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;205.93;2023-03-21T13:00:00+01:00;99.09
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;160.44;2023-03-21T14:00:00+01:00;98.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;161.14;2023-03-21T15:00:00+01:00;98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;165.95;2023-03-21T16:00:00+01:00;101.54
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;178.18;2023-03-21T17:00:00+01:00;113.07
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;245.51;2023-03-21T18:00:00+01:00;131.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;258.7;2023-03-21T19:00:00+01:00;142.9
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;251.31;2023-03-21T20:00:00+01:00;136.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;249.11;2023-03-21T21:00:00+01:00;134
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;199.64;2023-03-21T22:00:00+01:00;128.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;193.99;2023-03-21T23:00:00+01:00;122.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;150.84;2023-03-22T00:00:00+01:00;107.91
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;142.2;2023-03-22T01:00:00+01:00;98.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;149.77;2023-03-22T02:00:00+01:00;103.83
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;158.99;2023-03-22T03:00:00+01:00;111.05
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;159.74;2023-03-22T04:00:00+01:00;111.72
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.81;2023-03-22T05:00:00+01:00;115
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;162.7;2023-03-22T06:00:00+01:00;116.85
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.19;2023-03-22T07:00:00+01:00;122.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;185.69;2023-03-22T08:00:00+01:00;119.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;160.83;2023-03-22T09:00:00+01:00;98.82
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;175.42;2023-03-22T10:00:00+01:00;71.28
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;171.73;2023-03-22T11:00:00+01:00;68.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;164.59;2023-03-22T12:00:00+01:00;60.17
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;160.55;2023-03-22T13:00:00+01:00;58.48
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.48;2023-03-22T14:00:00+01:00;66.04
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;127.77;2023-03-22T15:00:00+01:00;67.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;133.69;2023-03-22T16:00:00+01:00;68.45
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;166.07;2023-03-22T17:00:00+01:00;99.11
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;233.41;2023-03-22T18:00:00+01:00;120.28
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;256.75;2023-03-22T19:00:00+01:00;139.97
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;238.98;2023-03-22T20:00:00+01:00;125.86
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;237.35;2023-03-22T21:00:00+01:00;123.81
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;188.59;2023-03-22T22:00:00+01:00;119.25
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;180.68;2023-03-22T23:00:00+01:00;110.47
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;142.86;2023-03-23T00:00:00+01:00;99
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;130.9;2023-03-23T01:00:00+01:00;86.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;124.19;2023-03-23T02:00:00+01:00;78.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.78;2023-03-23T03:00:00+01:00;78.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.65;2023-03-23T04:00:00+01:00;79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;136.73;2023-03-23T05:00:00+01:00;90.82
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;146.19;2023-03-23T06:00:00+01:00;101.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;153.57;2023-03-23T07:00:00+01:00;111.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;173.32;2023-03-23T08:00:00+01:00;108.01
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;148.45;2023-03-23T09:00:00+01:00;86.83
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;163.64;2023-03-23T10:00:00+01:00;58.05
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;148.7;2023-03-23T11:00:00+01:00;46.07
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;143.42;2023-03-23T12:00:00+01:00;41.16
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;140.99;2023-03-23T13:00:00+01:00;41.06
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;111.6;2023-03-23T14:00:00+01:00;53.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;113.62;2023-03-23T15:00:00+01:00;56.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;119.27;2023-03-23T16:00:00+01:00;57.71
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;129.2;2023-03-23T17:00:00+01:00;64.85
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;216.36;2023-03-23T18:00:00+01:00;101.83
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;227.1;2023-03-23T19:00:00+01:00;114.73
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;235.51;2023-03-23T20:00:00+01:00;121.35
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;224.32;2023-03-23T21:00:00+01:00;111.75
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;170.75;2023-03-23T22:00:00+01:00;102.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;163.96;2023-03-23T23:00:00+01:00;93.98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;94.31;2023-03-24T00:00:00+01:00;55.67
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;84.44;2023-03-24T01:00:00+01:00;45.18
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;82.78;2023-03-24T02:00:00+01:00;42.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;84.48;2023-03-24T03:00:00+01:00;41.67
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;80.53;2023-03-24T04:00:00+01:00;37.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;85.58;2023-03-24T05:00:00+01:00;43.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;105.76;2023-03-24T06:00:00+01:00;65.07
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;122.77;2023-03-24T07:00:00+01:00;83.02
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;143.6;2023-03-24T08:00:00+01:00;81.84
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;120.46;2023-03-24T09:00:00+01:00;62.5
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;145.42;2023-03-24T10:00:00+01:00;44.24
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;130.56;2023-03-24T11:00:00+01:00;31.61
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;126.19;2023-03-24T12:00:00+01:00;28.3
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;115.73;2023-03-24T13:00:00+01:00;19.64
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;59.98;2023-03-24T14:00:00+01:00;11.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;60.02;2023-03-24T15:00:00+01:00;10.22
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;83.67;2023-03-24T16:00:00+01:00;28.59
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;100.37;2023-03-24T17:00:00+01:00;43.67
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;186.86;2023-03-24T18:00:00+01:00;78.32
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;228.55;2023-03-24T19:00:00+01:00;115.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;223.55;2023-03-24T20:00:00+01:00;111.08
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;225.57;2023-03-24T21:00:00+01:00;112.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;171.82;2023-03-24T22:00:00+01:00;103.94
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;167.57;2023-03-24T23:00:00+01:00;98.67
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;87.31;2023-03-25T00:00:00+01:00;48.77
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;88.45;2023-03-25T01:00:00+01:00;48.03
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;89.97;2023-03-25T02:00:00+01:00;48.2
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;98.71;2023-03-25T03:00:00+01:00;55.89
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;96.11;2023-03-25T04:00:00+01:00;53.41
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;98.74;2023-03-25T05:00:00+01:00;55.93
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;94.74;2023-03-25T06:00:00+01:00;53.6
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;108.46;2023-03-25T07:00:00+01:00;67.05
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;93.38;2023-03-25T08:00:00+01:00;47.9
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;68.2;2023-03-25T09:00:00+01:00;31.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;52.5;2023-03-25T10:00:00+01:00;19
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;54.49;2023-03-25T11:00:00+01:00;22.39
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;31.19;2023-03-25T12:00:00+01:00;0.89
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;30.01;2023-03-25T13:00:00+01:00;0.63
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;28;2023-03-25T14:00:00+01:00;-0.91
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.31;2023-03-25T15:00:00+01:00;-1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;33.1;2023-03-25T16:00:00+01:00;0.69
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;39.41;2023-03-25T17:00:00+01:00;9
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;79.47;2023-03-25T18:00:00+01:00;43.9
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;84.54;2023-03-25T19:00:00+01:00;54.79
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;108.29;2023-03-25T20:00:00+01:00;75.28
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;99.72;2023-03-25T21:00:00+01:00;67.7
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;88.61;2023-03-25T22:00:00+01:00;57.63
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;76.93;2023-03-25T23:00:00+01:00;47.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;86.99;2023-03-26T00:00:00+01:00;44.09
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;76.32;2023-03-26T01:00:00+01:00;34
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;72.43;2023-03-26T03:00:00+02:00;28.59
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;76.19;2023-03-26T04:00:00+02:00;31.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;73.96;2023-03-26T05:00:00+02:00;29.14
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;75.52;2023-03-26T06:00:00+02:00;31.26
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;69.59;2023-03-26T07:00:00+02:00;26.83
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;71.39;2023-03-26T08:00:00+02:00;26.81
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;56.58;2023-03-26T09:00:00+02:00;16.62
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;31.59;2023-03-26T10:00:00+02:00;2.96
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;28.23;2023-03-26T11:00:00+02:00;-0.9
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.86;2023-03-26T12:00:00+02:00;-1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;27.88;2023-03-26T13:00:00+02:00;-1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;28.29;2023-03-26T14:00:00+02:00;-1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;29.11;2023-03-26T15:00:00+02:00;-1.11
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;30.76;2023-03-26T16:00:00+02:00;-1.29
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;31.72;2023-03-26T17:00:00+02:00;-1.11
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;32.6;2023-03-26T18:00:00+02:00;-1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;44.63;2023-03-26T19:00:00+02:00;10.49
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;109.19;2023-03-26T20:00:00+02:00;74.06
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;143.8;2023-03-26T21:00:00+02:00;103.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;139.3;2023-03-26T22:00:00+02:00;98.41
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;116.35;2023-03-26T23:00:00+02:00;81.16
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;141.36;2023-03-27T00:00:00+02:00;94.71
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;141.6;2023-03-27T01:00:00+02:00;93.04
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;136.61;2023-03-27T02:00:00+02:00;86.32
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;133.4;2023-03-27T03:00:00+02:00;82.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;134.13;2023-03-27T04:00:00+02:00;83.56
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;145.26;2023-03-27T05:00:00+02:00;95.76
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;158.82;2023-03-27T06:00:00+02:00;111.23
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;186.63;2023-03-27T07:00:00+02:00;138.17
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;223.9;2023-03-27T08:00:00+02:00;152.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;186.9;2023-03-27T09:00:00+02:00;121.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;202.31;2023-03-27T10:00:00+02:00;92.98
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;174.16;2023-03-27T11:00:00+02:00;69.1
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;173.68;2023-03-27T12:00:00+02:00;68.92
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;172.32;2023-03-27T13:00:00+02:00;67.87
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;126.87;2023-03-27T14:00:00+02:00;67.21
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;105.31;2023-03-27T15:00:00+02:00;48.25
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;105.23;2023-03-27T16:00:00+02:00;48.25
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;125.53;2023-03-27T17:00:00+02:00;65.43
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;209.47;2023-03-27T18:00:00+02:00;98.58
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;239.62;2023-03-27T19:00:00+02:00;126.01
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;312.47;2023-03-27T20:00:00+02:00;186.45
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;283.89;2023-03-27T21:00:00+02:00;162.69
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;215.46;2023-03-27T22:00:00+02:00;141.33
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;203.65;2023-03-27T23:00:00+02:00;130.69
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;177.58;2023-03-28T00:00:00+02:00;130.42
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;167.18;2023-03-28T01:00:00+02:00;118.67
1001;Término de facturación de energía activa del PVPC 2.0TD Península;8741;Península;163.3;2023-03-28T02:00:00+02:00;113.5
